,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
97762,97763,199568,156546,9/20/2013 0:00,65,72,left,medium,medium,25,25,25,33,25,25,25,25,36,32,51,50,65,63,60,42,66,32,42,25,37,25,25,25,29,25,25,25,66,57,69,60,75
97763,97764,199568,156546,4/19/2013 0:00,65,72,left,medium,medium,10,17,10,33,14,14,14,11,36,32,62,53,65,63,60,42,66,32,48,17,37,12,13,11,29,12,10,10,66,57,69,61,75
97764,97765,199568,156546,4/12/2013 0:00,65,72,left,medium,medium,10,17,10,33,14,14,14,11,36,32,62,53,65,63,70,42,66,32,48,17,37,12,13,27,29,12,10,10,66,57,69,61,75
97765,97766,199568,156546,2/15/2013 0:00,65,72,left,medium,medium,10,17,10,33,14,14,14,11,36,32,62,53,65,63,70,42,66,50,48,17,37,12,13,27,29,12,10,10,66,57,69,61,75
97766,97767,199568,156546,8/31/2012 0:00,65,76,left,medium,medium,10,17,10,33,14,14,14,11,36,32,68,53,62,63,62,42,85,50,66,17,41,12,13,27,29,12,10,10,64,61,66,61,73
97767,97768,199568,156546,2/22/2012 0:00,65,75,left,medium,medium,10,17,10,33,14,14,14,11,36,32,55,53,62,63,49,42,71,53,52,17,41,12,13,27,29,12,10,10,64,61,66,61,73
97768,97769,199568,156546,8/30/2011 0:00,65,75,left,medium,medium,10,17,9,33,14,14,14,11,36,34,55,53,62,63,49,42,71,53,52,17,71,12,13,27,29,12,9,8,64,61,66,61,73
97769,97770,199568,156546,2/22/2011 0:00,63,78,left,medium,medium,24,17,21,33,14,14,14,11,36,34,57,54,54,63,70,42,71,53,52,17,71,12,13,47,29,12,22,21,60,56,66,60,71
97770,97771,199568,156546,8/30/2010 0:00,63,80,left,medium,medium,24,17,21,47,51,14,32,28,47,36,31,31,54,63,70,42,67,53,52,17,71,7,8,47,29,12,22,21,61,57,67,60,70
97771,97772,199568,156546,2/22/2007 0:00,63,80,left,medium,medium,24,17,21,47,51,14,32,28,47,36,31,31,54,63,70,42,67,53,52,17,71,7,8,47,29,12,22,21,61,57,67,60,70
98006,98007,172244,36873,10/31/2014 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98007,98008,172244,36873,9/18/2014 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98008,98009,172244,36873,8/1/2014 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98009,98010,172244,36873,2/14/2014 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98010,98011,172244,36873,1/24/2014 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98011,98012,172244,36873,9/20/2013 0:00,58,61,right,medium,medium,25,25,25,33,25,25,25,25,31,33,37,28,32,57,46,27,57,24,58,25,23,25,25,25,29,25,25,25,61,54,60,53,62
98012,98013,172244,36873,4/12/2013 0:00,58,61,right,medium,medium,10,11,13,33,17,12,18,10,31,33,52,57,66,57,46,27,69,52,62,12,23,12,8,2,29,11,13,15,61,54,60,53,62
98013,98014,172244,36873,2/15/2013 0:00,58,61,right,medium,medium,10,11,13,33,17,12,18,10,31,33,52,57,66,57,46,27,69,52,62,12,23,23,14,19,29,11,13,15,61,54,60,53,62
98014,98015,172244,36873,8/31/2012 0:00,58,61,right,medium,medium,10,11,13,33,17,12,18,10,31,33,52,57,72,57,46,27,69,52,62,12,23,23,14,19,29,11,13,15,61,54,60,53,62
98015,98016,172244,36873,8/30/2011 0:00,53,61,right,medium,medium,10,11,13,33,17,12,18,10,31,33,52,57,72,57,48,27,69,52,62,12,23,23,14,19,29,11,13,15,55,50,55,53,54
98016,98017,172244,36873,2/22/2011 0:00,54,68,right,medium,medium,22,11,13,39,17,23,18,10,31,33,52,57,67,57,56,27,67,52,62,20,23,23,14,19,39,11,13,22,55,50,55,53,53
98017,98018,172244,36873,8/30/2010 0:00,56,68,right,medium,medium,22,11,13,39,17,23,18,10,43,33,52,57,67,57,56,27,59,52,62,20,23,23,14,19,39,11,13,22,58,55,56,58,54
98019,98020,172244,36873,8/30/2008 0:00,54,64,right,medium,medium,22,23,23,23,17,23,18,10,63,23,52,57,67,57,56,27,59,52,62,23,23,29,41,19,26,23,23,22,55,51,63,54,53
98020,98021,172244,36873,2/22/2007 0:00,54,64,right,medium,medium,22,23,23,23,17,23,18,10,63,23,52,57,67,57,56,27,59,52,62,23,23,29,41,19,26,23,23,22,55,51,63,54,53
98021,98022,185306,148325,10/30/2015 0:00,67,67,right,medium,medium,18,13,17,29,12,15,13,15,28,24,33,23,16,63,12,36,31,23,83,19,28,22,12,37,25,19,16,13,70,63,62,69,70
98022,98023,185306,148325,9/21/2015 0:00,67,68,right,medium,medium,18,13,17,29,12,15,13,15,28,24,33,23,16,63,12,36,31,23,83,19,28,22,12,37,25,19,16,13,70,63,62,69,70
98023,98024,185306,148325,1/3/2014 0:00,67,68,right,medium,medium,18,13,17,29,12,15,13,15,28,24,33,23,16,63,12,36,31,23,83,19,28,22,12,37,25,19,16,13,70,63,62,69,70
98024,98025,185306,148325,9/20/2013 0:00,67,69,right,medium,medium,18,13,17,29,12,15,13,15,28,24,33,23,16,63,12,36,31,23,83,19,28,22,12,37,25,19,16,13,70,63,62,69,70
98025,98026,185306,148325,2/15/2013 0:00,67,69,right,medium,medium,17,12,16,29,11,14,12,14,28,24,35,42,35,65,20,36,55,37,85,18,40,25,11,35,25,18,15,12,70,63,62,69,70
98026,98027,185306,148325,8/31/2012 0:00,65,67,right,medium,medium,17,12,16,29,11,14,12,14,28,24,35,42,35,60,20,36,55,37,93,18,40,25,11,35,25,18,15,12,67,65,60,66,65
98027,98028,185306,148325,8/30/2011 0:00,65,69,right,medium,medium,17,12,16,29,11,14,12,14,28,24,35,42,35,60,26,36,55,37,93,18,40,25,11,35,25,18,15,12,64,66,65,66,64
98028,98029,185306,148325,2/22/2011 0:00,64,67,right,medium,medium,17,12,16,29,11,14,12,14,28,24,35,42,35,55,91,45,55,37,93,18,40,25,11,35,25,18,15,12,64,66,65,66,64
98029,98030,185306,148325,8/30/2010 0:00,63,67,right,medium,medium,17,12,16,29,11,14,12,14,28,24,35,42,55,55,91,75,55,37,94,18,40,25,11,35,25,18,15,2,64,66,60,64,62
98030,98031,185306,148325,2/22/2010 0:00,63,67,right,medium,medium,21,21,21,29,11,21,12,14,60,24,35,42,55,55,91,49,55,37,94,21,40,37,20,35,37,21,21,2,64,66,60,64,62
98031,98032,185306,148325,8/30/2009 0:00,63,67,right,medium,medium,21,21,21,29,11,21,12,14,60,24,35,42,55,55,91,75,55,37,94,21,40,37,20,35,37,21,21,2,64,66,60,64,62
98035,98036,192129,73462,6/23/2016 0:00,72,73,right,medium,medium,11,13,13,41,11,14,20,11,26,24,55,52,58,70,46,19,83,33,74,12,24,23,15,30,13,13,13,15,73,66,66,74,78
98036,98037,192129,73462,3/24/2016 0:00,72,74,right,medium,medium,11,13,13,41,11,14,20,11,26,24,55,52,58,70,46,19,83,33,74,12,24,23,15,30,13,13,13,15,73,66,66,74,78
98037,98038,192129,73462,11/6/2015 0:00,72,74,right,medium,medium,11,13,13,41,11,14,20,11,26,24,55,52,58,70,46,19,83,33,74,12,24,23,15,14,13,13,13,15,73,66,66,74,78
98038,98039,192129,73462,9/21/2015 0:00,72,75,right,medium,medium,11,13,13,41,11,14,20,11,26,24,55,52,58,70,46,19,83,33,74,12,24,23,15,14,13,13,13,15,73,66,66,74,78
98039,98040,192129,73462,4/10/2015 0:00,71,73,right,medium,medium,25,25,25,40,25,25,25,25,25,23,55,52,58,66,46,25,83,33,74,25,23,22,25,25,25,25,25,25,72,65,65,73,77
98040,98041,192129,73462,10/2/2014 0:00,71,73,right,medium,medium,25,25,25,40,25,25,25,25,25,23,55,52,58,66,46,25,83,33,74,25,23,22,25,25,25,25,25,25,72,65,65,73,77
98041,98042,192129,73462,5/16/2014 0:00,71,75,right,medium,medium,25,25,25,40,25,25,25,25,25,23,60,52,58,68,46,25,83,33,74,25,23,22,25,25,25,25,25,25,72,65,65,73,77
98042,98043,192129,73462,4/11/2014 0:00,71,75,right,medium,medium,25,25,25,29,25,25,25,25,25,23,60,52,58,68,46,25,83,33,74,25,23,22,25,25,25,25,25,25,72,65,67,73,77
98043,98044,192129,73462,9/20/2013 0:00,72,78,right,medium,medium,25,25,25,29,25,25,25,25,25,23,60,52,58,68,46,25,85,33,74,25,23,22,25,25,25,25,25,25,71,67,68,72,82
98044,98045,192129,73462,3/22/2013 0:00,72,78,right,medium,medium,10,12,12,29,10,13,19,10,25,23,60,52,58,68,46,18,85,54,74,11,23,22,14,13,12,12,12,14,71,67,68,72,82
98045,98046,192129,73462,3/8/2013 0:00,72,76,right,medium,medium,10,12,12,29,10,13,19,10,25,23,60,52,58,68,46,18,74,54,74,11,23,22,14,13,12,12,12,14,71,67,68,72,82
98046,98047,192129,73462,2/15/2013 0:00,73,78,right,medium,medium,8,12,12,29,10,13,19,9,25,23,60,52,58,69,46,18,74,54,74,11,23,22,14,13,12,12,12,14,71,68,70,73,83
98047,98048,192129,73462,8/31/2012 0:00,71,77,right,medium,medium,8,12,12,29,10,13,19,9,25,23,67,60,58,68,46,18,89,54,74,11,23,22,14,13,12,12,12,14,72,69,65,68,78
98048,98049,192129,73462,2/22/2011 0:00,71,77,right,medium,medium,8,12,12,29,10,13,19,9,25,23,67,60,58,68,46,18,89,54,74,11,23,22,14,13,12,12,12,14,72,69,65,68,78
98049,98050,192129,73462,8/30/2010 0:00,71,74,right,medium,medium,8,2,12,29,5,13,19,9,4,23,67,60,58,68,46,18,89,54,74,6,23,22,14,13,2,2,7,4,72,69,65,68,78
98050,98051,192129,73462,2/22/2010 0:00,64,76,right,medium,medium,31,22,22,29,5,22,19,9,61,22,67,60,58,68,46,22,89,54,70,22,23,12,13,13,22,22,22,4,72,59,61,63,67
98051,98052,192129,73462,8/30/2009 0:00,64,76,right,medium,medium,43,22,22,29,5,22,19,9,61,22,67,60,58,68,46,22,89,54,70,22,23,12,13,13,22,22,22,4,72,59,61,63,67
98052,98053,192129,73462,2/22/2007 0:00,64,76,right,medium,medium,43,22,22,29,5,22,19,9,61,22,67,60,58,68,46,22,89,54,70,22,23,12,13,13,22,22,22,4,72,59,61,63,67
98186,98187,205745,277487,4/21/2016 0:00,64,65,right,medium,medium,20,14,15,24,16,20,17,19,22,20,20,12,25,57,25,23,50,21,65,13,23,11,7,32,22,17,15,14,68,62,55,66,68
98187,98188,205745,277487,9/21/2015 0:00,65,66,right,medium,medium,20,14,15,24,16,20,17,19,22,20,20,12,25,57,25,23,50,21,65,13,23,11,7,32,22,17,15,14,68,62,55,67,68
98188,98189,205745,277487,10/17/2014 0:00,63,64,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,56,25,22,50,21,65,25,22,25,25,25,31,25,25,25,66,60,52,65,66
98189,98190,205745,277487,9/18/2014 0:00,63,64,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,66,60,52,65,66
98190,98191,205745,277487,12/6/2013 0:00,61,64,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,66,58,50,60,63
98191,98192,205745,277487,11/15/2013 0:00,60,64,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,66,55,47,60,63
98192,98193,205745,277487,11/8/2013 0:00,58,62,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,64,55,47,60,58
98193,98194,205745,277487,10/4/2013 0:00,56,62,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,64,55,47,56,51
98194,98195,205745,277487,9/20/2013 0:00,56,64,right,medium,medium,25,25,25,23,25,25,25,25,21,25,20,25,25,48,25,22,50,21,65,25,22,25,25,25,31,25,25,25,64,55,47,56,51
98195,98196,205745,277487,7/5/2013 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,20,12,25,48,15,22,50,21,65,12,22,10,6,3,31,16,14,13,64,55,47,56,51
98196,98197,205745,277487,4/5/2013 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,20,12,25,48,15,22,50,21,65,12,22,10,6,3,31,16,14,13,64,55,47,56,51
98197,98198,205745,277487,2/15/2013 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,41,41,37,53,38,22,54,37,64,12,22,17,11,18,31,16,14,13,64,55,47,56,51
98198,98199,205745,277487,8/31/2012 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,41,41,37,53,38,22,54,37,64,12,22,17,11,18,31,16,14,13,64,55,47,56,51
98199,98200,205745,277487,8/30/2011 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,41,41,37,53,38,22,54,37,64,12,22,17,11,18,31,16,14,13,64,55,47,56,51
98200,98201,205745,277487,2/22/2007 0:00,56,64,right,medium,medium,19,13,14,23,15,19,16,18,21,19,41,41,37,53,38,22,54,37,64,12,22,17,11,18,31,16,14,13,64,55,47,56,51
98226,98227,210422,275751,10/17/2014 0:00,63,70,right,medium,medium,25,25,25,25,25,25,25,25,23,25,30,44,38,55,58,24,55,34,54,25,20,25,25,25,22,25,25,25,66,62,65,60,64
98227,98228,210422,275751,10/10/2014 0:00,63,70,right,medium,medium,25,25,25,25,25,25,25,25,23,25,30,44,38,53,58,24,55,34,54,25,20,25,25,25,22,25,25,25,66,62,65,60,64
98228,98229,210422,275751,9/18/2014 0:00,59,64,right,medium,medium,25,25,25,25,25,25,25,25,23,25,30,44,38,53,58,24,55,34,54,25,20,25,25,25,22,25,25,25,61,60,65,55,60
98229,98230,210422,275751,10/4/2013 0:00,57,64,right,medium,medium,25,25,25,25,25,25,25,25,23,25,30,44,38,53,58,24,55,34,54,25,20,25,25,25,22,25,25,25,58,60,65,51,58
98230,98231,210422,275751,9/20/2013 0:00,57,64,right,medium,medium,25,25,25,25,25,25,25,25,23,25,30,44,38,53,58,24,55,34,54,25,20,25,25,25,22,25,25,25,58,60,65,51,58
98231,98232,210422,275751,4/26/2013 0:00,57,64,right,medium,medium,12,17,11,25,14,13,15,16,23,25,30,44,38,53,58,24,55,54,54,13,20,17,14,13,22,16,11,12,58,60,65,51,58
98232,98233,210422,275751,4/19/2013 0:00,56,64,right,medium,medium,12,17,11,25,14,13,15,16,23,25,30,44,38,53,58,24,55,54,54,13,20,17,14,13,22,16,11,12,58,60,65,51,53
98252,98253,155289,13320,9/21/2015 0:00,65,65,right,medium,medium,14,19,15,33,14,12,20,18,38,15,26,24,35,57,38,18,53,34,49,13,19,14,12,27,22,13,14,14,73,58,67,63,71
98253,98254,155289,13320,9/18/2014 0:00,65,65,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,72,57,66,62,70
98254,98255,155289,13320,4/18/2014 0:00,64,64,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,74,54,66,60,67
98255,98256,155289,13320,3/28/2014 0:00,63,63,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,74,54,66,59,65
98256,98257,155289,13320,1/3/2014 0:00,64,64,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,76,54,66,59,68
98257,98258,155289,13320,10/11/2013 0:00,64,64,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,76,54,66,59,68
98258,98259,155289,13320,9/20/2013 0:00,64,64,right,medium,medium,25,25,25,32,25,25,25,25,37,25,26,24,35,56,38,27,53,34,49,25,25,25,25,25,21,25,25,25,76,54,66,59,68
98259,98260,155289,13320,6/14/2013 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,26,24,32,58,38,27,53,34,53,12,18,13,11,7,21,12,13,13,72,54,64,62,71
98260,98261,155289,13320,5/3/2013 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,26,24,32,42,38,27,53,34,53,12,18,13,11,7,21,12,13,13,72,54,64,62,71
98261,98262,155289,13320,4/19/2013 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,37,53,32,42,54,27,53,34,53,12,44,24,11,19,21,12,13,13,72,54,64,62,71
98262,98263,155289,13320,2/15/2013 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,37,53,32,42,54,27,53,41,53,12,44,24,11,19,21,12,13,13,72,54,64,62,71
98263,98264,155289,13320,8/31/2012 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,37,53,32,42,54,27,53,57,53,12,44,24,11,19,21,12,13,13,72,54,64,62,71
98264,98265,155289,13320,2/22/2012 0:00,63,63,right,medium,medium,13,18,14,32,13,11,19,17,37,14,37,53,32,42,54,27,53,57,49,12,44,24,11,19,21,12,13,13,71,54,54,62,71
98265,98266,155289,13320,8/30/2011 0:00,64,64,right,medium,medium,13,18,14,32,13,11,19,17,37,14,37,53,32,42,54,27,53,57,49,12,44,24,11,19,21,12,13,13,68,56,54,66,73
98266,98267,155289,13320,2/22/2011 0:00,66,68,right,medium,medium,13,18,14,32,13,20,19,17,37,14,37,53,32,42,51,27,53,57,49,12,44,24,11,19,21,12,13,13,71,56,62,66,74
98267,98268,155289,13320,8/30/2010 0:00,59,63,right,medium,medium,8,18,14,32,8,20,19,17,37,14,37,53,32,42,51,27,53,37,49,7,44,24,11,19,21,12,8,8,63,52,54,58,66
98268,98269,155289,13320,2/22/2010 0:00,59,63,right,medium,medium,20,20,20,32,8,20,19,17,54,20,37,53,32,42,51,27,53,37,49,20,44,36,12,19,27,20,20,8,63,52,54,58,66
98269,98270,155289,13320,8/30/2009 0:00,59,63,right,medium,medium,20,20,20,32,8,20,19,17,54,20,37,53,32,42,51,27,53,37,49,20,44,36,12,19,27,31,20,8,63,52,54,58,66
98270,98271,155289,13320,2/22/2009 0:00,61,63,right,medium,medium,20,20,20,32,8,20,19,17,54,20,37,53,32,42,51,27,53,37,49,20,44,36,12,19,27,31,20,8,68,53,54,58,68
98271,98272,155289,13320,8/30/2008 0:00,61,61,right,medium,medium,20,20,20,32,8,20,19,17,54,20,37,53,32,42,51,27,53,37,49,20,44,36,12,19,27,31,20,8,68,53,54,58,68
98346,98347,154725,13436,4/21/2016 0:00,64,64,right,medium,medium,15,11,12,35,14,11,11,13,34,22,49,48,52,55,52,23,53,34,78,11,24,21,14,53,21,13,20,19,65,61,60,64,70
98347,98348,154725,13436,1/28/2016 0:00,64,64,right,medium,medium,15,11,12,35,14,11,11,13,34,22,57,51,64,55,62,23,53,34,80,11,24,25,14,55,21,13,20,19,65,61,60,64,70
98348,98349,154725,13436,1/14/2016 0:00,64,64,right,medium,medium,15,11,12,35,14,11,11,13,34,22,57,51,64,55,62,23,53,34,80,11,24,25,14,55,21,13,20,19,65,61,60,64,70
98349,98350,154725,13436,9/21/2015 0:00,64,64,right,medium,medium,15,11,12,35,14,11,11,13,34,22,57,56,64,55,62,23,54,35,81,11,24,25,14,55,21,13,20,19,66,61,60,64,72
98350,98351,154725,13436,1/9/2015 0:00,63,63,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,54,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,58,59,63,70
98351,98352,154725,13436,10/17/2014 0:00,63,63,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,54,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,58,59,63,67
98352,98353,154725,13436,10/2/2014 0:00,62,62,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,47,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,58,59,63,67
98353,98354,154725,13436,11/22/2013 0:00,62,62,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,47,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,56,59,63,67
98354,98355,154725,13436,9/20/2013 0:00,62,62,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,47,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,56,59,63,67
98355,98356,154725,13436,2/22/2012 0:00,62,62,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,64,47,62,22,54,35,81,25,23,24,25,25,20,25,25,25,65,56,59,63,67
98356,98357,154725,13436,8/30/2011 0:00,60,66,right,medium,medium,25,25,25,34,25,25,25,25,33,21,57,56,82,47,62,22,54,55,81,25,23,24,25,25,20,25,25,25,65,65,70,63,67
98357,98358,154725,13436,2/22/2011 0:00,67,70,right,medium,medium,25,7,25,34,25,9,8,25,33,21,57,56,82,47,69,22,54,55,81,7,23,29,25,25,20,25,25,25,72,75,84,63,66
98358,98359,154725,13436,8/30/2010 0:00,59,63,right,medium,medium,9,11,25,37,9,19,8,25,26,12,57,56,46,47,47,11,54,31,54,11,23,21,25,23,20,25,10,11,58,55,63,63,66
98359,98360,154725,13436,8/30/2009 0:00,59,63,right,medium,medium,25,25,25,37,9,25,8,25,63,25,57,56,46,47,47,25,54,31,54,25,23,41,18,23,21,25,25,11,58,55,63,63,66
98616,98617,170877,35336,9/21/2015 0:00,63,63,right,medium,medium,17,11,16,19,15,15,15,11,24,14,52,55,58,66,39,23,69,33,70,13,30,23,13,15,11,11,13,15,63,62,59,62,65
98617,98618,170877,35336,1/16/2015 0:00,62,62,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98618,98619,170877,35336,12/19/2014 0:00,62,66,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98619,98620,170877,35336,12/12/2014 0:00,62,64,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98620,98621,170877,35336,9/18/2014 0:00,62,62,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98621,98622,170877,35336,7/12/2013 0:00,62,62,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98622,98623,170877,35336,2/15/2013 0:00,62,62,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98623,98624,170877,35336,8/31/2012 0:00,62,68,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,58,65,39,26,69,33,70,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98624,98625,170877,35336,8/30/2011 0:00,62,68,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,67,65,39,26,69,33,68,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98625,98626,170877,35336,8/30/2010 0:00,62,68,right,medium,medium,25,25,25,25,25,25,25,25,23,25,52,55,67,65,39,26,69,33,68,25,45,22,25,25,25,25,25,25,62,61,58,61,64
98626,98627,170877,35336,2/22/2010 0:00,62,68,right,medium,medium,22,22,22,22,25,22,25,25,55,22,52,55,67,74,39,34,69,33,61,22,45,63,47,25,71,22,22,25,62,61,58,61,64
98627,98628,170877,35336,8/30/2009 0:00,62,68,right,medium,medium,22,22,22,22,25,22,25,25,55,22,52,55,67,74,39,34,69,33,61,22,45,63,47,25,71,22,22,25,62,61,58,61,64
98628,98629,170877,35336,2/22/2009 0:00,62,68,right,medium,medium,22,22,22,22,25,22,25,25,55,22,52,55,67,74,39,34,69,33,61,22,45,63,47,25,71,22,22,25,62,61,58,61,64
98629,98630,170877,35336,8/30/2008 0:00,62,68,right,medium,medium,22,22,22,22,25,22,25,25,55,22,52,55,67,74,39,34,69,33,61,22,45,63,47,25,71,22,22,25,62,61,58,61,64
98630,98631,170877,35336,2/22/2007 0:00,62,68,right,medium,medium,22,22,22,22,25,22,25,25,55,22,52,55,67,74,39,34,69,33,61,22,45,63,47,25,71,22,22,25,62,61,58,61,64
98880,98881,137862,41886,11/7/2014 0:00,60,60,right,medium,medium,25,25,25,28,25,25,25,25,22,21,42,43,28,54,39,22,72,32,59,25,29,25,25,25,21,25,25,25,58,59,58,63,61
98881,98882,137862,41886,10/2/2014 0:00,60,60,right,medium,medium,25,25,25,28,25,25,25,25,22,21,42,43,28,54,39,22,72,32,59,25,29,25,25,25,21,25,25,25,58,59,58,63,61
98882,98883,137862,41886,9/18/2014 0:00,61,61,right,medium,medium,25,25,25,28,25,25,25,25,22,21,42,43,28,54,39,22,72,32,59,25,29,25,25,25,21,25,25,25,58,65,58,63,61
98883,98884,137862,41886,9/20/2013 0:00,66,66,right,medium,medium,25,25,25,28,25,25,25,25,22,21,42,43,28,61,39,22,72,32,59,25,29,25,25,25,21,25,25,25,64,65,60,71,67
98884,98885,137862,41886,2/15/2013 0:00,66,68,right,medium,medium,11,8,7,28,9,9,9,11,22,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,64,65,60,71,67
98885,98886,137862,41886,8/31/2012 0:00,66,68,right,medium,medium,11,8,7,28,9,9,9,11,22,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,64,65,60,71,66
98886,98887,137862,41886,2/22/2012 0:00,66,68,right,medium,medium,11,8,7,28,9,9,9,11,22,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,64,65,60,71,66
98887,98888,137862,41886,8/30/2011 0:00,65,68,right,medium,medium,11,8,7,28,9,9,9,11,22,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,65,62,60,71,66
98888,98889,137862,41886,8/30/2008 0:00,65,68,right,medium,medium,11,8,7,28,9,9,9,11,22,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,65,62,60,71,66
98889,98890,137862,41886,8/30/2007 0:00,61,78,right,medium,medium,11,8,7,28,9,9,9,11,61,21,42,43,28,61,39,22,72,32,59,7,46,17,12,16,21,13,12,11,69,64,61,58,69
98890,98891,137862,41886,2/22/2007 0:00,65,78,right,medium,medium,11,13,12,11,9,12,9,22,67,11,42,43,28,61,39,9,72,16,16,12,16,17,12,16,21,13,8,11,69,72,67,71,69
99041,99042,199833,210822,10/30/2015 0:00,72,74,right,medium,medium,10,13,10,26,15,17,13,11,24,19,30,40,31,69,32,14,60,35,81,12,36,21,13,42,16,10,17,15,74,71,65,73,75
